fecha;tendencia;precio_entrada;resultado;ganancia_usd
14/02/2025 16:15;bajista;105.037;sin resultado;0.0
14/02/2025 17:30;alcista;105.006;sin resultado;0.0
14/02/2025 18:25;bajista;105.015;sin resultado;0.0
14/02/2025 19:00;alcista;105.032;sin resultado;0.0
14/02/2025 19:10;bajista;105.004;sin resultado;0.0
14/02/2025 21:15;alcista;104.938;SL;-10.0
14/02/2025 21:50;bajista;104.887;sin resultado;0.0
16/02/2025 22:20;alcista;104.866;sin resultado;0.0
16/02/2025 23:20;bajista;104.878;sin resultado;0.0
16/02/2025 23:45;alcista;104.895;sin resultado;0.0
17/02/2025 0:10;bajista;104.864;sin resultado;0.0
17/02/2025 0:30;alcista;104.877;TP;10.0
17/02/2025 2:15;bajista;1.05;sin resultado;0.0
17/02/2025 3:05;alcista;105.029;SL;-10.0
17/02/2025 3:20;bajista;104.952;sin resultado;0.0
17/02/2025 4:25;alcista;104.931;sin resultado;0.0
17/02/2025 5:20;bajista;104.937;sin resultado;0.0
17/02/2025 6:00;alcista;104.896;sin resultado;0.0
17/02/2025 7:20;bajista;10.489;TP;10.0
17/02/2025 9:15;alcista;104.793;sin resultado;0.0
17/02/2025 9:35;bajista;104.723;SL;-10.0
17/02/2025 10:05;alcista;104.795;sin resultado;0.0
17/02/2025 10:40;bajista;104.818;sin resultado;0.0
17/02/2025 10:45;alcista;104.879;SL;-10.0
17/02/2025 11:10;bajista;104.854;sin resultado;0.0
17/02/2025 11:55;alcista;10.482;SL;-10.0
17/02/2025 12:00;bajista;104.782;sin resultado;0.0
17/02/2025 12:10;alcista;104.841;SL;-10.0
17/02/2025 12:20;bajista;104.763;sin resultado;0.0
17/02/2025 13:00;alcista;10.472;sin resultado;0.0
17/02/2025 13:25;bajista;104.687;sin resultado;0.0
17/02/2025 13:40;alcista;104.729;sin resultado;0.0
17/02/2025 14:10;bajista;104.739;SL;-10.0
17/02/2025 14:35;alcista;104.743;sin resultado;0.0
17/02/2025 15:40;bajista;104.788;sin resultado;0.0
17/02/2025 16:25;alcista;104.817;sin resultado;0.0
17/02/2025 16:35;bajista;104.783;sin resultado;0.0
17/02/2025 17:05;alcista;104.793;sin resultado;0.0
17/02/2025 17:45;bajista;104.813;sin resultado;0.0
17/02/2025 18:50;alcista;104.812;sin resultado;0.0
17/02/2025 19:35;bajista;104.818;sin resultado;0.0
17/02/2025 20:10;alcista;104.815;sin resultado;0.0
17/02/2025 21:55;bajista;104.838;sin resultado;0.0
17/02/2025 22:15;alcista;104.793;sin resultado;0.0
17/02/2025 22:40;bajista;104.828;sin resultado;0.0
17/02/2025 23:40;alcista;104.836;sin resultado;0.0
18/02/2025 0:25;bajista;104.801;TP;10.0
18/02/2025 1:55;alcista;104.663;sin resultado;0.0
18/02/2025 2:55;bajista;104.677;sin resultado;0.0
18/02/2025 3:30;alcista;104.711;SL;-10.0
18/02/2025 3:50;bajista;104.627;sin resultado;0.0
18/02/2025 6:00;alcista;104.559;sin resultado;0.0
18/02/2025 7:25;bajista;10.461;sin resultado;0.0
18/02/2025 7:40;alcista;104.688;SL;-10.0
18/02/2025 8:05;bajista;104.617;sin resultado;0.0
18/02/2025 8:20;alcista;10.467;SL;-10.0
18/02/2025 8:50;bajista;104.582;sin resultado;0.0
18/02/2025 9:20;alcista;1.046;sin resultado;0.0
18/02/2025 10:20;bajista;104.609;sin resultado;0.0
18/02/2025 11:15;alcista;104.642;SL;-10.0
18/02/2025 11:30;bajista;104.633;TP;10.0
18/02/2025 11:35;alcista;104.647;SL;-10.0
18/02/2025 11:45;bajista;104.627;sin resultado;0.0
18/02/2025 12:05;alcista;10.463;SL;-10.0
18/02/2025 12:10;bajista;104.586;TP;10.0
18/02/2025 12:40;alcista;104.589;SL;-10.0
18/02/2025 12:55;bajista;104.553;TP;10.0
18/02/2025 14:20;alcista;104.494;TP;10.0
18/02/2025 15:30;bajista;104.542;SL;-10.0
18/02/2025 15:45;alcista;104.607;sin resultado;0.0
18/02/2025 16:15;bajista;104.632;TP;10.0
18/02/2025 18:25;alcista;104.394;sin resultado;0.0
18/02/2025 19:55;bajista;104.451;sin resultado;0.0
18/02/2025 20:45;alcista;104.466;sin resultado;0.0
18/02/2025 21:25;bajista;104.459;sin resultado;0.0
18/02/2025 21:50;alcista;104.464;sin resultado;0.0
18/02/2025 22:20;bajista;104.446;sin resultado;0.0
18/02/2025 22:25;alcista;104.476;sin resultado;0.0
18/02/2025 23:10;bajista;104.458;sin resultado;0.0
18/02/2025 23:30;alcista;104.475;sin resultado;0.0
19/02/2025 0:00;bajista;104.463;sin resultado;0.0
19/02/2025 0:25;alcista;104.491;sin resultado;0.0
19/02/2025 0:50;bajista;104.459;sin resultado;0.0
19/02/2025 1:20;alcista;104.472;sin resultado;0.0
19/02/2025 1:35;bajista;104.432;sin resultado;0.0
19/02/2025 1:55;alcista;104.466;sin resultado;0.0
19/02/2025 3:05;bajista;104.493;sin resultado;0.0
19/02/2025 3:45;alcista;10.452;sin resultado;0.0
19/02/2025 4:15;bajista;104.503;sin resultado;0.0
19/02/2025 4:45;alcista;104.512;sin resultado;0.0
19/02/2025 5:20;bajista;104.493;SL;-10.0
19/02/2025 5:35;alcista;104.536;sin resultado;0.0
19/02/2025 6:45;bajista;104.562;sin resultado;0.0
19/02/2025 8:30;alcista;104.528;SL;-10.0
19/02/2025 8:40;bajista;104.477;TP;10.0
19/02/2025 9:20;alcista;104.416;SL;-10.0
19/02/2025 9:35;bajista;104.387;TP;10.0
19/02/2025 11:00;alcista;104.273;sin resultado;0.0
19/02/2025 11:25;bajista;104.265;sin resultado;0.0
19/02/2025 12:10;alcista;104.268;sin resultado;0.0
19/02/2025 12:30;bajista;104.242;SL;-10.0
19/02/2025 12:40;alcista;104.288;sin resultado;0.0
19/02/2025 13:20;bajista;104.262;sin resultado;0.0
19/02/2025 13:40;alcista;10.431.300.000.000.000;sin resultado;0.0
19/02/2025 14:10;bajista;104.321;sin resultado;0.0
19/02/2025 14:50;alcista;104.342;SL;-10.0
19/02/2025 15:10;bajista;104.325;TP;10.0
19/02/2025 15:30;alcista;104.386;SL;-10.0
19/02/2025 15:40;bajista;104.312;TP;10.0
19/02/2025 16:40;alcista;104.121;SL;-10.0
19/02/2025 16:55;bajista;104.047;sin resultado;0.0
19/02/2025 17:15;alcista;104.104;sin resultado;0.0
19/02/2025 17:40;bajista;104.071;SL;-10.0
19/02/2025 17:50;alcista;104.108;TP;10.0
19/02/2025 19:45;bajista;10.425.200.000.000.000;sin resultado;0.0
19/02/2025 20:55;alcista;104.253;sin resultado;0.0
19/02/2025 21:35;bajista;104.228;sin resultado;0.0
19/02/2025 22:15;alcista;104.242;sin resultado;0.0
19/02/2025 23:05;bajista;104.227;sin resultado;0.0
20/02/2025 0:35;alcista;104.246;sin resultado;0.0
20/02/2025 1:25;bajista;104.263;sin resultado;0.0
20/02/2025 2:05;alcista;104.276;TP;10.0
20/02/2025 2:25;bajista;104.247;SL;-10.0
20/02/2025 2:35;alcista;104.305;sin resultado;0.0
20/02/2025 3:10;bajista;10.431.300.000.000.000;sin resultado;0.0
20/02/2025 3:40;alcista;104.331;sin resultado;0.0
20/02/2025 4:00;bajista;104.293;sin resultado;0.0
20/02/2025 4:45;alcista;104.276;sin resultado;0.0
20/02/2025 5:35;bajista;104.292;sin resultado;0.0
20/02/2025 6:05;alcista;104.309;sin resultado;0.0
20/02/2025 6:35;bajista;10.431;sin resultado;0.0
20/02/2025 7:15;alcista;10.428;TP;10.0
20/02/2025 8:30;bajista;104.365;sin resultado;0.0
20/02/2025 8:55;alcista;104.332;sin resultado;0.0
20/02/2025 9:35;bajista;104.307;SL;-10.0
20/02/2025 9:50;alcista;104.363;sin resultado;0.0
20/02/2025 11:20;bajista;104.411;TP;10.0
20/02/2025 12:05;alcista;104.407;sin resultado;0.0
20/02/2025 12:25;bajista;10.435;SL;-10.0
20/02/2025 13:00;alcista;104.388;TP;10.0
20/02/2025 14:50;bajista;104.512;SL;-10.0
20/02/2025 15:20;alcista;104.594;TP;10.0
20/02/2025 16:10;bajista;104.695;SL;-10.0
20/02/2025 16:35;alcista;104.709;TP;10.0
20/02/2025 17:00;bajista;104.723;SL;-10.0
20/02/2025 17:05;alcista;10.478;TP;10.0
20/02/2025 18:00;bajista;104.859;SL;-10.0
20/02/2025 18:10;alcista;104.948;sin resultado;0.0
20/02/2025 19:15;bajista;104.917;SL;-10.0
20/02/2025 19:35;alcista;104.961;sin resultado;0.0
20/02/2025 20:05;bajista;104.967;sin resultado;0.0
20/02/2025 20:30;alcista;104.984;sin resultado;0.0
20/02/2025 21:15;bajista;105.013;TP;10.0
20/02/2025 21:30;alcista;105.025;SL;-10.0
20/02/2025 21:50;bajista;105.006;TP;10.0
20/02/2025 22:15;alcista;104.978;sin resultado;0.0
20/02/2025 22:50;bajista;104.973;sin resultado;0.0
20/02/2025 23:00;alcista;105.025;sin resultado;0.0
20/02/2025 23:50;bajista;105.006;TP;10.0
21/02/2025 2:00;alcista;104.894;TP;10.0
21/02/2025 4:35;bajista;105.037;sin resultado;0.0
21/02/2025 7:00;alcista;104.937;sin resultado;0.0
21/02/2025 7:50;bajista;104.955;TP;10.0
21/02/2025 9:35;alcista;104.763;SL;-10.0
21/02/2025 9:45;bajista;104.684;sin resultado;0.0
21/02/2025 10:15;alcista;104.701;sin resultado;0.0
21/02/2025 10:40;bajista;104.687;sin resultado;0.0
21/02/2025 11:15;alcista;10.467;sin resultado;0.0
21/02/2025 11:50;bajista;1.047;TP;10.0
21/02/2025 12:30;alcista;104.678;sin resultado;0.0
21/02/2025 12:55;bajista;104.618;SL;-10.0
21/02/2025 13:10;alcista;104.656;TP;10.0
21/02/2025 14:20;bajista;104.736;SL;-10.0
21/02/2025 14:25;alcista;104.773;TP;10.0
21/02/2025 15:05;bajista;104.757;TP;10.0
21/02/2025 15:45;alcista;104.594;SL;-10.0
21/02/2025 15:55;bajista;104.541;sin resultado;0.0
21/02/2025 16:40;alcista;104.568;sin resultado;0.0
21/02/2025 16:50;bajista;104.499;SL;-10.0
21/02/2025 17:00;alcista;104.572;sin resultado;0.0
21/02/2025 17:15;bajista;104.539;SL;-10.0
21/02/2025 17:20;alcista;104.561;TP;10.0
21/02/2025 18:20;bajista;104.568;sin resultado;0.0
21/02/2025 19:10;alcista;104.629;sin resultado;0.0
21/02/2025 19:50;bajista;10.462;sin resultado;0.0
21/02/2025 20:10;alcista;104.635;sin resultado;0.0
21/02/2025 20:15;bajista;104.616;sin resultado;0.0
23/02/2025 22:05;alcista;104.658;TP;10.0
23/02/2025 23:35;bajista;104.786;SL;-10.0
23/02/2025 23:40;alcista;104.816;TP;10.0
23/02/2025 23:45;bajista;104.776;SL;-10.0
24/02/2025 0:10;alcista;10.481;TP;10.0
24/02/2025 2:20;bajista;105.165;SL;-10.0
24/02/2025 2:30;alcista;105.221;sin resultado;0.0
24/02/2025 3:20;bajista;105.213;sin resultado;0.0
24/02/2025 5:25;alcista;105.152;sin resultado;0.0
24/02/2025 6:00;bajista;105.115;TP;10.0
24/02/2025 7:00;alcista;10.514.000.000.000.000;SL;-10.0
24/02/2025 7:20;bajista;105.057;TP;10.0
24/02/2025 8:45;alcista;104.832;SL;-10.0
24/02/2025 9:05;bajista;104.803;TP;10.0
24/02/2025 9:15;alcista;104.834;SL;-10.0
24/02/2025 9:20;bajista;104.782;TP;10.0
24/02/2025 10:40;alcista;104.722;sin resultado;0.0
24/02/2025 11:10;bajista;104.721;sin resultado;0.0
24/02/2025 12:05;alcista;104.714;SL;-10.0
24/02/2025 12:20;bajista;10.467;sin resultado;0.0
24/02/2025 13:00;alcista;104.695;sin resultado;0.0
24/02/2025 13:50;bajista;10.467;TP;10.0
24/02/2025 15:05;alcista;104.685;sin resultado;0.0
24/02/2025 15:25;bajista;10.467;sin resultado;0.0
24/02/2025 15:55;alcista;104.689;TP;10.0
24/02/2025 17:55;bajista;104.724;SL;-10.0
24/02/2025 18:15;alcista;10.482;sin resultado;0.0
24/02/2025 18:45;bajista;104.817;sin resultado;0.0
24/02/2025 19:10;alcista;104.821;sin resultado;0.0
24/02/2025 19:15;bajista;104.781;sin resultado;0.0
24/02/2025 21:40;alcista;10.466;sin resultado;0.0
24/02/2025 23:00;bajista;104.658;sin resultado;0.0
24/02/2025 23:30;alcista;104.627;sin resultado;0.0
24/02/2025 23:50;bajista;104.617;sin resultado;0.0
25/02/2025 0:30;alcista;104.616;sin resultado;0.0
25/02/2025 1:20;bajista;104.622;sin resultado;0.0
25/02/2025 1:50;alcista;104.633;TP;10.0
25/02/2025 3:20;bajista;104.716;sin resultado;0.0
25/02/2025 3:40;alcista;104.737;sin resultado;0.0
25/02/2025 4:00;bajista;104.729;sin resultado;0.0
25/02/2025 4:10;alcista;10.475;sin resultado;0.0
25/02/2025 4:45;bajista;104.742;sin resultado;0.0
25/02/2025 5:35;alcista;104.752;sin resultado;0.0
25/02/2025 6:40;bajista;104.766;sin resultado;0.0
25/02/2025 7:20;alcista;104.703;SL;-10.0
25/02/2025 7:40;bajista;104.689;TP;10.0
25/02/2025 7:50;alcista;104.722;SL;-10.0
25/02/2025 7:55;bajista;104.643;SL;-10.0
25/02/2025 8:05;alcista;104.724;SL;-10.0
25/02/2025 8:30;bajista;104.615;SL;-10.0
25/02/2025 8:50;alcista;104.695;sin resultado;0.0
25/02/2025 9:35;bajista;104.723;sin resultado;0.0
25/02/2025 10:25;alcista;104.691;TP;10.0
25/02/2025 12:35;bajista;104.944;SL;-10.0
25/02/2025 13:00;alcista;10.498;TP;10.0
25/02/2025 13:20;bajista;104.946;SL;-10.0
25/02/2025 13:25;alcista;104.991;TP;10.0
25/02/2025 14:00;bajista;10.496;SL;-10.0
25/02/2025 14:25;alcista;105.041;TP;10.0
25/02/2025 15:40;bajista;105.074;TP;10.0
25/02/2025 16:40;alcista;105.047;SL;-10.0
25/02/2025 16:55;bajista;104.977;TP;10.0
25/02/2025 17:25;alcista;104.932;TP;10.0
25/02/2025 18:55;bajista;105.084;sin resultado;0.0
25/02/2025 19:35;alcista;10.507.900.000.000.000;TP;10.0
25/02/2025 21:35;bajista;105.144;sin resultado;0.0
25/02/2025 22:35;alcista;105.133;sin resultado;0.0
26/02/2025 0:40;bajista;105.218;sin resultado;0.0
26/02/2025 3:45;alcista;105.042;sin resultado;0.0
26/02/2025 4:05;bajista;105.028;sin resultado;0.0
26/02/2025 4:30;alcista;105.049;SL;-10.0
26/02/2025 4:40;bajista;10.501;sin resultado;0.0
26/02/2025 6:35;alcista;104.935;sin resultado;0.0
26/02/2025 7:35;bajista;10.493;SL;-10.0
26/02/2025 8:05;alcista;105.015;TP;10.0
26/02/2025 8:40;bajista;1.05;sin resultado;0.0
26/02/2025 10:00;alcista;104.998;sin resultado;0.0
26/02/2025 10:10;bajista;104.948;sin resultado;0.0
26/02/2025 10:50;alcista;104.996;SL;-10.0
26/02/2025 11:15;bajista;104.976;TP;10.0
26/02/2025 12:05;alcista;104.939;SL;-10.0
26/02/2025 12:10;bajista;104.879;TP;10.0
26/02/2025 12:30;alcista;10.491;SL;-10.0
26/02/2025 12:45;bajista;104.848;sin resultado;0.0
26/02/2025 13:10;alcista;104.875;sin resultado;0.0
26/02/2025 13:40;bajista;104.839;sin resultado;0.0
26/02/2025 14:15;alcista;104.876;sin resultado;0.0
26/02/2025 15:00;bajista;104.838;SL;-10.0
26/02/2025 15:25;alcista;104.956;TP;10.0
26/02/2025 17:20;bajista;105.129;SL;-10.0
26/02/2025 17:25;alcista;105.232;SL;-10.0
26/02/2025 17:30;bajista;10.500.099.999.999.900;TP;10.0
26/02/2025 19:20;alcista;104.866;sin resultado;0.0
26/02/2025 20:05;bajista;104.859;sin resultado;0.0
26/02/2025 20:35;alcista;104.863;sin resultado;0.0
26/02/2025 21:00;bajista;104.862;sin resultado;0.0
26/02/2025 21:45;alcista;104.835;sin resultado;0.0
26/02/2025 23:45;bajista;104.899;sin resultado;0.0
27/02/2025 1:30;alcista;104.789;sin resultado;0.0
27/02/2025 2:05;bajista;104.778;sin resultado;0.0
27/02/2025 3:10;alcista;104.727;sin resultado;0.0
27/02/2025 3:35;bajista;104.711;TP;10.0
27/02/2025 5:05;alcista;104.649;sin resultado;0.0
27/02/2025 5:25;bajista;104.621;sin resultado;0.0
27/02/2025 5:40;alcista;104.642;sin resultado;0.0
27/02/2025 6:20;bajista;104.651;sin resultado;0.0
27/02/2025 6:25;alcista;104.673;sin resultado;0.0
27/02/2025 7:05;bajista;104.706;sin resultado;0.0
27/02/2025 7:25;alcista;104.735;sin resultado;0.0
27/02/2025 8:05;bajista;104.731;sin resultado;0.0
27/02/2025 8:45;alcista;104.758;sin resultado;0.0
27/02/2025 9:30;bajista;104.766;sin resultado;0.0
27/02/2025 9:45;alcista;104.802;sin resultado;0.0
27/02/2025 10:10;bajista;104.772;SL;-10.0
27/02/2025 10:40;alcista;104.762;TP;10.0
27/02/2025 11:20;bajista;104.793;sin resultado;0.0
27/02/2025 11:45;alcista;104.811;sin resultado;0.0
27/02/2025 11:55;bajista;104.759;sin resultado;0.0
27/02/2025 12:30;alcista;104.825;sin resultado;0.0
27/02/2025 12:50;bajista;104.782;SL;-10.0
27/02/2025 13:15;alcista;104.787;TP;10.0
27/02/2025 13:30;bajista;104.749;TP;10.0
27/02/2025 14:15;alcista;104.402;SL;-10.0
27/02/2025 14:35;bajista;104.239;TP;10.0
27/02/2025 16:30;alcista;104.078;TP;10.0
27/02/2025 17:15;bajista;104.125;TP;10.0
27/02/2025 18:00;alcista;104.102;sin resultado;0.0
27/02/2025 19:05;bajista;104.131;sin resultado;0.0
27/02/2025 20:55;alcista;104.053;sin resultado;0.0
27/02/2025 21:00;bajista;104.009;sin resultado;0.0
27/02/2025 23:05;alcista;103.977;sin resultado;0.0
27/02/2025 23:30;bajista;103.977;sin resultado;0.0
28/02/2025 0:20;alcista;104.006;sin resultado;0.0
28/02/2025 1:25;bajista;10.398;TP;10.0
28/02/2025 3:20;alcista;10.386;sin resultado;0.0
28/02/2025 4:50;bajista;10.388;sin resultado;0.0
28/02/2025 5:25;alcista;103.886;sin resultado;0.0
28/02/2025 6:10;bajista;103.861;sin resultado;0.0
28/02/2025 6:55;alcista;103.878;TP;10.0
28/02/2025 7:25;bajista;103.882;SL;-10.0
28/02/2025 7:35;alcista;103.931;TP;10.0
28/02/2025 8:20;bajista;103.958;SL;-10.0
28/02/2025 8:30;alcista;104.017;sin resultado;0.0
28/02/2025 8:50;bajista;103.999;sin resultado;0.0
28/02/2025 9:00;alcista;104.061;SL;-10.0
28/02/2025 9:20;bajista;104.009;sin resultado;0.0
28/02/2025 10:35;alcista;103.999;sin resultado;0.0
28/02/2025 11:05;bajista;103.993;sin resultado;0.0
28/02/2025 11:40;alcista;103.984;sin resultado;0.0
28/02/2025 13:40;bajista;104.065;sin resultado;0.0
28/02/2025 15:00;alcista;104.141;SL;-10.0
28/02/2025 15:40;bajista;104.122;TP;10.0
28/02/2025 16:30;alcista;104.071;SL;-10.0
28/02/2025 16:40;bajista;10.402;TP;10.0
28/02/2025 17:00;alcista;104.046;SL;-10.0
28/02/2025 17:20;bajista;104.011;TP;10.0
28/02/2025 19:15;alcista;103.686;sin resultado;0.0
28/02/2025 19:40;bajista;103.673;sin resultado;0.0
28/02/2025 19:45;alcista;103.721;sin resultado;0.0
28/02/2025 19:55;bajista;103.677;sin resultado;0.0
28/02/2025 20:50;alcista;103.718;sin resultado;0.0
2/03/2025 22:45;bajista;104.018;SL;-10.0
2/03/2025 22:55;alcista;104.031;TP;10.0
2/03/2025 23:00;bajista;104.006;SL;-10.0
2/03/2025 23:05;alcista;104.132;SL;-10.0
2/03/2025 23:50;bajista;104.152;TP;10.0
3/03/2025 0:20;alcista;104.144;sin resultado;0.0
3/03/2025 0:45;bajista;104.114;SL;-10.0
3/03/2025 1:05;alcista;104.202;sin resultado;0.0
3/03/2025 2:00;bajista;104.183;sin resultado;0.0
3/03/2025 2:05;alcista;104.208;sin resultado;0.0
3/03/2025 2:25;bajista;104.165;sin resultado;0.0
3/03/2025 2:45;alcista;104.208;SL;-10.0
3/03/2025 3:00;bajista;104.164;sin resultado;0.0
3/03/2025 3:35;alcista;104.158;sin resultado;0.0
3/03/2025 4:50;bajista;104.179;sin resultado;0.0
3/03/2025 5:20;alcista;104.183;sin resultado;0.0
3/03/2025 5:45;bajista;104.134;sin resultado;0.0
3/03/2025 6:25;alcista;104.144;SL;-10.0
3/03/2025 6:30;bajista;104.124;TP;10.0
3/03/2025 7:30;alcista;10.407;SL;-10.0
3/03/2025 7:50;bajista;104.025;TP;10.0
3/03/2025 8:55;alcista;104.012;TP;10.0
3/03/2025 13:05;bajista;104.646;SL;-10.0
3/03/2025 13:30;alcista;104.736;TP;10.0
3/03/2025 14:10;bajista;104.713;SL;-10.0
3/03/2025 14:15;alcista;104.755;TP;10.0
3/03/2025 15:35;bajista;104.896;SL;-10.0
3/03/2025 16:10;alcista;104.937;sin resultado;0.0
3/03/2025 17:00;bajista;10.491;sin resultado;0.0
3/03/2025 18:05;alcista;104.899;TP;10.0
3/03/2025 18:25;bajista;104.882;SL;-10.0
3/03/2025 19:20;alcista;104.897;SL;-10.0
3/03/2025 19:50;bajista;104.807;TP;10.0
3/03/2025 20:55;alcista;104.822;TP;10.0
3/03/2025 21:55;bajista;104.862;sin resultado;0.0
3/03/2025 22:30;alcista;104.871;sin resultado;0.0
3/03/2025 22:35;bajista;104.864;sin resultado;0.0
3/03/2025 22:50;alcista;104.874;SL;-10.0
3/03/2025 23:00;bajista;104.857;sin resultado;0.0
3/03/2025 23:15;alcista;104.881;SL;-10.0
3/03/2025 23:40;bajista;104.807;sin resultado;0.0
4/03/2025 0:00;alcista;104.861;sin resultado;0.0
4/03/2025 0:20;bajista;104.783;SL;-10.0
4/03/2025 0:45;alcista;104.809;TP;10.0
4/03/2025 1:50;bajista;104.905;TP;10.0
4/03/2025 4:20;alcista;104.798;sin resultado;0.0
4/03/2025 6:05;bajista;104.795;SL;-10.0
4/03/2025 6:15;alcista;104.853;sin resultado;0.0
4/03/2025 6:40;bajista;104.846;SL;-10.0
4/03/2025 7:00;alcista;104.897;TP;10.0
4/03/2025 7:20;bajista;104.821;SL;-10.0
4/03/2025 7:40;alcista;104.963;SL;-10.0
4/03/2025 8:05;bajista;10.491;SL;-10.0
4/03/2025 8:20;alcista;10.508;TP;10.0
4/03/2025 9:20;bajista;105.114;SL;-10.0
4/03/2025 9:30;alcista;105.222;SL;-10.0
4/03/2025 10:00;bajista;105.066;SL;-10.0
4/03/2025 10:35;alcista;10.513;TP;10.0
4/03/2025 11:15;bajista;105.119;SL;-10.0
4/03/2025 11:25;alcista;10.518;TP;10.0
4/03/2025 13:25;bajista;105.396;TP;10.0
4/03/2025 13:55;alcista;10.539;SL;-10.0
4/03/2025 14:15;bajista;105.304;TP;10.0
4/03/2025 15:40;alcista;105.218;TP;10.0
4/03/2025 17:15;bajista;105.329;SL;-10.0
4/03/2025 17:20;alcista;105.356;TP;10.0
4/03/2025 20:35;bajista;106.069;SL;-10.0
4/03/2025 20:50;alcista;10.611;TP;10.0
4/03/2025 22:15;bajista;106.198;SL;-10.0
4/03/2025 22:40;alcista;106.186;TP;10.0
4/03/2025 23:25;bajista;106.259;TP;10.0
5/03/2025 0:40;alcista;106.182;sin resultado;0.0
5/03/2025 1:25;bajista;106.171;TP;10.0
5/03/2025 3:15;alcista;106.087;TP;10.0
5/03/2025 4:25;bajista;106.163;sin resultado;0.0
5/03/2025 4:35;alcista;10.624;sin resultado;0.0
5/03/2025 5:25;bajista;106.194;SL;-10.0
5/03/2025 5:45;alcista;106.249;TP;10.0
5/03/2025 6:45;bajista;106.252;SL;-10.0
5/03/2025 6:55;alcista;106.323;TP;10.0
5/03/2025 9:45;bajista;107.088;SL;-10.0
5/03/2025 9:50;alcista;107.169;SL;-10.0
5/03/2025 10:00;bajista;107.077;TP;10.0
5/03/2025 10:55;alcista;106.972;SL;-10.0
5/03/2025 11:05;bajista;106.841;SL;-10.0
5/03/2025 11:40;alcista;106.819;TP;10.0
5/03/2025 11:55;bajista;106.788;SL;-10.0
5/03/2025 12:00;alcista;106.851;TP;10.0
5/03/2025 12:55;bajista;106.957;TP;10.0
5/03/2025 13:25;alcista;107.068;TP;10.0
5/03/2025 15:10;bajista;107.428;SL;-10.0
5/03/2025 15:40;alcista;107.558;TP;10.0
5/03/2025 16:25;bajista;107.713;SL;-10.0
5/03/2025 17:10;alcista;107.818;SL;-10.0
5/03/2025 18:05;bajista;107.699;SL;-10.0
5/03/2025 19:00;alcista;10.772.599.999.999.900;TP;10.0
5/03/2025 21:00;bajista;107.884;sin resultado;0.0
5/03/2025 21:30;alcista;107.911;sin resultado;0.0
5/03/2025 21:50;bajista;107.897;sin resultado;0.0
5/03/2025 22:15;alcista;107.903;sin resultado;0.0
5/03/2025 23:15;bajista;107.886;SL;-10.0
5/03/2025 23:25;alcista;107.918;sin resultado;0.0
5/03/2025 23:30;bajista;107.888;SL;-10.0
5/03/2025 23:35;alcista;107.922;sin resultado;0.0
6/03/2025 1:05;bajista;107.897;SL;-10.0
6/03/2025 1:20;alcista;107.995;TP;10.0
6/03/2025 2:10;bajista;108.139;TP;10.0
6/03/2025 4:20;alcista;107.916;TP;10.0
6/03/2025 6:30;bajista;10.807;SL;-10.0
6/03/2025 7:05;alcista;108.145;SL;-10.0
6/03/2025 7:15;bajista;108.008;SL;-10.0
6/03/2025 7:35;alcista;108.077;TP;10.0
6/03/2025 8:00;bajista;107.947;SL;-10.0
6/03/2025 8:40;alcista;108.091;SL;-10.0
6/03/2025 9:10;bajista;107.963;TP;10.0
6/03/2025 9:50;alcista;10.802.100.000.000.000;SL;-10.0
6/03/2025 10:20;bajista;107.859;SL;-10.0
6/03/2025 10:35;alcista;108.006;SL;-10.0
6/03/2025 10:55;bajista;107.918;sin resultado;0.0
6/03/2025 11:10;alcista;107.968;SL;-10.0
6/03/2025 11:20;bajista;107.876;SL;-10.0
6/03/2025 11:35;alcista;10.796.999.999.999.900;sin resultado;0.0
6/03/2025 12:30;bajista;107.973;SL;-10.0
6/03/2025 13:15;alcista;108.277;SL;-10.0
6/03/2025 14:20;bajista;10.821;SL;-10.0
6/03/2025 14:35;alcista;108.289;TP;10.0
6/03/2025 15:20;bajista;108.269;TP;10.0
6/03/2025 16:10;alcista;10.827;TP;10.0
6/03/2025 16:45;bajista;108.227;TP;10.0
6/03/2025 19:00;alcista;107.849;TP;10.0
6/03/2025 20:10;bajista;108.004;TP;10.0
6/03/2025 21:00;alcista;107.903;SL;-10.0
6/03/2025 21:05;bajista;107.865;TP;10.0
6/03/2025 21:40;alcista;107.834;sin resultado;0.0
6/03/2025 23:35;bajista;107.915;sin resultado;0.0
7/03/2025 0:10;alcista;107.938;sin resultado;0.0
7/03/2025 0:35;bajista;107.895;sin resultado;0.0
7/03/2025 1:40;alcista;107.876;sin resultado;0.0
7/03/2025 3:55;bajista;108.057;sin resultado;0.0
7/03/2025 4:10;alcista;108.088;sin resultado;0.0
7/03/2025 4:20;bajista;108.042;SL;-10.0
7/03/2025 4:35;alcista;108.087;sin resultado;0.0
7/03/2025 5:10;bajista;108.086;sin resultado;0.0
7/03/2025 5:25;alcista;108.097;TP;10.0
7/03/2025 6:00;bajista;108.103;SL;-10.0
7/03/2025 6:15;alcista;108.191;sin resultado;0.0
7/03/2025 8:00;bajista;108.287;SL;-10.0
7/03/2025 8:10;alcista;108.389;TP;10.0
7/03/2025 9:55;bajista;10.861.399.999.999.900;sin resultado;0.0
7/03/2025 10:05;alcista;10.866;SL;-10.0
7/03/2025 10:50;bajista;108.596;TP;10.0
7/03/2025 11:25;alcista;108.508;sin resultado;0.0
